ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
301317.SZ,202605110935,66.45,65.91,66.45,65.9,88900,5874614,3.02,-0.89
002422.SZ,202605110935,33.16,33.15,33.16,33.09,59900,1985126,-1.46,0.03
600036.SH,202605110935,37.77,37.82,37.82,37.77,606500,22919424,-0.32,0.16
