pre_close,open,high,low,close,vwap,chg,pct_chg,volume,amt,turn,thscode,time
63.42,63.42,63.87,60.18,60.39,61.409563626397,-3.03,-4.7776726584674,8216904,504596489.0,9.2576511826351,688485.SH,2026-05-12
85.74,84.1,84.99,78.0,82.91,80.460427565085,-2.83,-3.3006764637275,14414133,1159767304.16,10.695972351308,300819.SZ,2026-05-12
46.13,46.54,46.54,42.51,44.35,43.743937339631,-1.78,-3.8586603078257,62007455,2712450226.11,7.5575321245015,002484.SZ,2026-05-12
