ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
300433.SZ,202605120935,30.09,29.95,30.09,29.95,1968900,59104989.64,-2.82,-0.4
002364.SZ,202605120935,44.41,44.2,44.45,44.2,368600,16345162.0,-1.18,-0.52
002439.SZ,202605120935,16.03,15.98,16.03,15.97,1131700,18089394.0,-2.68,-0.12
