pre_close,open,high,low,close,vwap,chg,pct_chg,volume,amt,turn,thscode,time
34.1,34.93,35.15,34.0,34.57,34.709883963988,0.47,1.3782991202346,17379863,603253028.04,1.3383302770213,002422.SZ,2026-04-30
7.02,7.0,7.04,6.96,6.99,6.9904664711396,-0.029999999999999,-0.42735042735042,81555635,570111932.0,0.74156925033185,600011.SH,2026-04-30
38.5,38.4,38.51,38.12,38.27,38.283164640872,-0.23,-0.59740259740259,116957410,4477499783.0,0.56695780243405,600036.SH,2026-04-30
