ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
688485.SH,202605131305,58.81,58.38,58.81,58.32,88201,5182773,-3.33,-0.71
600989.SH,202605131305,28.43,28.44,28.44,28.42,308800,8781675,1.1,-0.11
603799.SH,202605131305,62.37,62.47,62.47,62.32,300160,18726122,-0.64,0.16
