pre_close,open,high,low,close,vwap,chg,pct_chg,volume,amt,turn,thscode,time
4225.0207,4229.2833,4230.1839,4199.344,4214.4891,20.379766260489,-10.5316,-0.24926741779041,71898400200,1465272590579.1,,000001.SH,2026-05-12
3928.9739,3947.137,3954.9915,3897.8172,3934.882,32.518699327096,5.9081000000001,0.15037259473778,26003913074,845613430581.35,,399006.SZ,2026-05-12
4951.8366,4965.0175,4971.3026,4926.7897,4948.0465,29.923868919989,-3.7900999999993,-0.076539278376012,27381200100,819351442664.4,,000300.SH,2026-05-12
