pre_close,open,high,low,close,vwap,chg,pct_chg,volume,amt,turn,thscode,time
38.5,38.4,38.51,38.12,38.27,38.283164640872,-0.23,-0.59740259740259,116957410,4477499783,0.56695780243405,600036.SH,2026-04-30
11.91,11.78,11.79,11.55,11.65,11.64088033128,-0.26,-2.1830394626364,204003293,2374777921,1.5486042507126,601600.SH,2026-04-30
