pre_close,open,high,low,close,vwap,chg,pct_chg,volume,amt,turn,thscode,time
16.63,16.71,16.8,16.35,16.42,16.502704823308,-0.21,-1.262778111846,61515826,1015177518.44,8.4430268267615,002439.SZ,2026-05-11
