pre_close,open,high,low,close,vwap,chg,pct_chg,volume,amt,turn,thscode,time
63.42,63.42,63.87,60.18,60.39,61.409563626397,-3.03,-4.7776726584674,8216904,504596489.0,9.2576511826351,688485.SH,2026-05-12
42.62,42.2,42.69,41.05,41.79,41.761591300385,-0.83,-1.9474425152511,38841950,1622101641.21,6.4039178217911,000034.SZ,2026-05-12
44.73,44.7,44.99,43.46,44.0,44.048672413185,-0.73,-1.6320143080706,34838716,1534599188.38,6.2423367296432,002364.SZ,2026-05-12
