pre_close,open,high,low,close,vwap,chg,pct_chg,volume,amt,turn,thscode,time
63.99,65.27,67.0,61.87,63.42,64.027504419593,-0.57,-0.89076418190342,10777577,690061359.0,12.142657193024,688485.SH,2026-05-11
80.05,82.32,89.0,78.55,85.74,84.594565001512,5.69,7.1080574640849,15876446,1343061043.14,11.781078158015,300819.SZ,2026-05-11
43.14,43.95,47.02,43.5,46.13,45.192185583331,2.99,6.9309225776542,46538921,2103195554.68,5.672211357443,002484.SZ,2026-05-11
