pre_close,open,high,low,close,vwap,chg,pct_chg,volume,amt,turn,thscode,time
55.91,57.02,63.88,55.32,61.78,60.093464022338,5.87,10.499016276158,5412136,325234000.0,4.1097648695693,688679.SH,2026-05-11
26.06,26.25,26.84,25.62,26.72,26.303457164291,0.66,2.5326170376055,3732400,98175023.52,2.9702035835661,301125.SZ,2026-05-11
107.46,111.72,126.5,106.0,123.53,114.89297875928,16.07,14.954401637819,8823996,1013815185.0,22.681220696448,688693.SH,2026-05-11
