pre_close,open,high,low,close,vwap,chg,pct_chg,volume,amt,turn,thscode,time
21.84,21.69,21.79,21.25,21.36,21.440811843268,-0.48,-2.1978021978022,108155556,2318942926,1.2762636075019,600031.SH,2026-05-12
