pre_close,open,high,low,close,vwap,chg,pct_chg,volume,amt,turn,thscode,time
46.13,46.54,46.54,42.51,44.35,43.743937339631,-1.78,-3.8586603078257,62007455,2712450226.11,7.5575321245015,002484.SZ,2026-05-12
33.3,32.65,33.15,32.08,32.69,32.546813628869,-0.61,-1.8318318318318,16989289,552947222.77,3.184097705445,002158.SZ,2026-05-12
9.71,9.79,10.08,9.73,9.94,9.9561582442287,0.23,2.3686920700309,13347798,132892789.1,1.3059178812868,002003.SZ,2026-05-12
