pre_close,open,high,low,close,vwap,chg,pct_chg,volume,amt,turn,thscode,time
23.22,23.4,23.87,23.05,23.47,23.446885970807,0.25,1.0766580534022,47511035,1113985820,14.756208795054,600367.SH,2026-04-30
42.13,42.42,45.05,42.27,43.88,43.625561620302,1.75,4.1538096368384,38652894,1686254209,8.4247625166425,603063.SH,2026-04-30
2.62,2.57,2.64,2.5,2.57,2.55131044159,-0.05,-1.9083969465649,33569600,85646471,1.9814194705262,000488.SZ,2026-04-30
