pre_close,open,high,low,close,vwap,chg,pct_chg,volume,amt,turn,thscode,time
54.2,54.3,56.91,52.58,55.2,54.502620552835,1.0,1.8450184501845,12694268,691870872,14.30211490397,688485.SH,2026-04-30
31.13,31.5,31.61,30.62,30.7,30.963775643868,-0.43,-1.3813042081593,100060274,3098243875,1.3644533201697,600989.SH,2026-04-30
67.66,67.0,68.62,66.04,66.59,67.14149428656,-1.07,-1.5814365947384,91441671,6139530431,4.8443167172349,603799.SH,2026-04-30
